X,Y,Z,code
-35.2804,-8.1129,6490,076
-35.1971,-8.1129,5108,076
-35.0887,-8.1129,5911,076
-35.0137,-8.1129,6388,076
-34.9721,-8.1129,5768,076
-34.9304,-8.1129,5993,076
-34.9137,-8.1129,5644,076
-34.9054,-8.1129,7158,076
-38.7304,-8.1212,5140,076
-35.3054,-8.1212,9295,076
-35.2804,-8.1212,9708,076
-35.1054,-8.1212,9214,076
-35.0971,-8.1212,8736,076
-35.0887,-8.1212,8983,076
-35.0137,-8.1212,5569,076
-34.9637,-8.1212,8390,076
-34.9137,-8.1212,5748,076
-35.2971,-8.1296,7679,076
-35.0304,-8.1296,7291,076
-34.9137,-8.1296,9673,076
-34.9637,-8.1379,8564,076
-34.9554,-8.1379,9953,076
-34.9471,-8.1379,9255,076
-34.9304,-8.1379,7465,076
-34.9137,-8.1379,8481,076
-36.3721,-8.1462,7317,076
-35.3971,-8.1462,7028,076
-34.9304,-8.1462,9531,076
-34.9554,-8.1546,8270,076
-34.9137,-8.1546,6947,076
-70.7637,-8.1629,6882,076
-34.9554,-8.1629,5331,076
-34.9387,-8.1629,7096,076
-35.0054,-8.1712,5647,076
-34.9137,-8.1712,6557,076
-34.9471,-8.1879,5078,076
-34.9137,-8.1879,6513,076
-34.9137,-8.1962,8445,076
-35.5721,-8.2046,5983,076
-35.5637,-8.2046,6646,076
-35.5554,-8.2046,6569,076
-34.9554,-8.2046,6118,076
-34.9137,-8.2046,7803,076
-35.5721,-8.2129,8009,076
-35.5637,-8.2129,9720,076
-34.9387,-8.2129,5536,076
-34.9637,-8.2212,7316,076
-34.9221,-8.2212,6471,076
-35.7554,-8.2296,5878,076
-35.7471,-8.2296,6914,076
-34.9804,-8.2296,9265,076
-35.7471,-8.2379,6762,076
-35.4637,-8.2379,6856,076
-34.9804,-8.2462,8260,076
-35.9887,-8.2629,5191,076
-35.9554,-8.2629,8073,076
-36.0054,-8.2712,7200,076
-35.9804,-8.2712,8236,076
-35.9721,-8.2712,7320,076
-35.9721,-8.2796,7590,076
-35.9387,-8.2796,6547,076
-35.9304,-8.2796,9250,076
-35.0221,-8.2796,6929,076
-35.0137,-8.2796,5323,076
-35.9971,-8.2879,5433,076
-35.9721,-8.2879,9128,076
-35.9637,-8.2879,8485,076
-35.9554,-8.2879,6230,076
-35.9471,-8.2879,8858,076
-35.0387,-8.2879,9521,076
-35.0637,-8.2962,8195,076
-35.0471,-8.2962,6528,076
-35.9637,-8.3046,5056,076
-36.1387,-8.3212,5805,076
-36.1387,-8.3296,6986,076
-35.3554,-8.3296,5914,076
-36.4387,-8.3379,8894,076
-36.4304,-8.3379,5470,076
-36.4221,-8.3379,6608,076
-36.4137,-8.3379,8474,076
-34.9554,-8.3379,5272,076
-36.4137,-8.3462,5330,076
-36.6971,-8.3546,6040,076
-36.6887,-8.3546,6273,076
-35.2387,-8.3546,6900,076
-36.7054,-8.3629,5145,076
-36.6887,-8.3629,6024,076
-36.5637,-8.3629,6445,076
-35.7637,-8.3629,9776,076
-35.2387,-8.3629,9833,076
-35.2304,-8.3629,9049,076
-35.4554,-8.3712,8316,076
-35.2387,-8.3712,5569,076
-35.2304,-8.3712,6640,076
-35.4471,-8.3796,5772,076
-35.0554,-8.3962,5746,076
-37.0721,-8.4129,6720,076
-35.6637,-8.4129,7927,076
-37.0637,-8.4212,6087,076
-37.0554,-8.4212,7907,076
-37.0471,-8.4212,6754,076
-35.6637,-8.4212,6138,076
-35.8137,-8.4296,5225,076
-35.0221,-8.4379,6832,076
-35.0137,-8.4379,8023,076
-35.0137,-8.4462,8353,076
-35.9471,-8.4546,7008,076
-35.7387,-8.4712,6422,076
-35.7304,-8.4712,6310,076
-36.2387,-8.4879,6727,076
-36.2304,-8.4879,6563,076
-36.0637,-8.4879,6563,076
-35.3804,-8.5046,5336,076
-39.3137,-8.5129,5255,076
-39.3054,-8.5129,5501,076
-35.3804,-8.5129,9841,076
-35.3721,-8.5129,8304,076
-36.4471,-8.5212,7256,076
-36.4387,-8.5212,5744,076
-35.3804,-8.5212,6283,076
-37.6971,-8.5379,5658,076
-36.8804,-8.5796,5516,076
-35.3887,-8.5796,6853,076
-35.3804,-8.5796,6538,076
-35.3887,-8.5879,5521,076
-38.5804,-8.5962,7639,076
-38.5721,-8.5962,6249,076
-35.1137,-8.5962,7525,076
-38.5804,-8.6046,5294,076
-35.9554,-8.6046,5325,076
-37.1554,-8.6129,5461,076
-35.9554,-8.6129,5430,076
-37.1554,-8.6212,6432,076
-36.3221,-8.6629,8793,076
-35.7221,-8.6629,7074,076
-35.5721,-8.6629,8883,076
-35.1554,-8.6629,6910,076
-36.3137,-8.6712,5025,076
-35.7387,-8.6712,5118,076
-35.7304,-8.6712,6290,076
-35.7221,-8.6712,7966,076
-35.5971,-8.6879,5202,076
-35.5221,-8.7046,6389,076
-36.4137,-8.7129,5404,076
-35.5221,-8.7129,5719,076
-35.7971,-8.7296,7426,076
-63.9137,-8.7379,5480,076
-63.8971,-8.7379,6617,076
-63.8721,-8.7379,5018,076
-63.8637,-8.7379,8800,076
-67.3971,-8.7462,5308,076
-63.9054,-8.7462,5425,076
-63.8971,-8.7462,5805,076
-63.8887,-8.7462,5454,076
-63.8804,-8.7462,7341,076
-63.8637,-8.7462,8231,076
-63.8554,-8.7462,7708,076
-63.8471,-8.7462,7013,076
-63.8387,-8.7462,5912,076
-63.8971,-8.7546,5764,076
-63.8804,-8.7546,7411,076
-63.8554,-8.7546,5177,076
-63.8471,-8.7546,7138,076
-63.8387,-8.7546,5660,076
-63.8221,-8.7546,5286,076
-37.3387,-8.7546,5744,076
-63.8804,-8.7629,7532,076
-63.8721,-8.7629,7571,076
-63.8637,-8.7629,8159,076
-63.8554,-8.7629,6518,076
-63.8471,-8.7629,6646,076
-63.8304,-8.7629,8370,076
-63.9054,-8.7712,6028,076
-63.8971,-8.7712,7895,076
-63.8804,-8.7712,5150,076
-63.8471,-8.7712,7294,076
-63.8221,-8.7712,8084,076
-63.8971,-8.7796,6522,076
-63.8887,-8.7796,7310,076
-63.8054,-8.7796,7572,076
-63.8887,-8.7879,6774,076
-63.8804,-8.7879,8949,076
-63.8721,-8.7879,7933,076
-63.6971,-8.7879,5269,076
-63.8721,-8.7962,8247,076
-63.8637,-8.7962,5026,076
-63.8887,-8.8046,7992,076
-63.8721,-8.8046,8698,076
-39.8221,-8.8046,5915,076
-63.8804,-8.8129,6371,076
-35.2054,-8.8129,5776,076
-35.1971,-8.8129,9117,076
-35.1887,-8.8129,6026,076
-35.1887,-8.8212,5254,076
-36.0137,-8.8296,6932,076
-36.5054,-8.8796,9963,076
-36.4971,-8.8796,6848,076
-36.4721,-8.8796,9113,076
-36.4637,-8.8796,6108,076
-36.1971,-8.8796,5919,076
-36.5054,-8.8879,5252,076
-36.4971,-8.8879,5525,076
-36.4721,-8.8879,7706,076
-36.4637,-8.8879,9470,076
-36.4971,-8.8962,9684,076
-35.1471,-8.8962,7530,076
-37.8304,-8.9046,5029,076
-36.4971,-8.9046,8056,076
-36.4887,-8.9046,6447,076
-36.4804,-8.9046,7685,076
-72.7887,-8.9462,5335,076
-35.6637,-8.9462,6105,076
-38.2221,-8.9712,9710,076
-35.9304,-8.9712,5305,076
-38.2221,-8.9796,8775,076
-38.2221,-8.9879,5354,076
-40.2721,-8.9962,7482,076
-39.9054,-8.9962,5017,076
-40.2721,-9.0046,5288,076
-36.0554,-9.0046,5405,076
-36.0637,-9.0129,5076,076
-36.0554,-9.0129,7034,076
-35.2221,-9.0129,9482,076
-35.3971,-9.0546,9641,076
-35.2387,-9.0546,5556,076
-68.6637,-9.0712,5248,076
-68.6554,-9.0712,5948,076
-44.3637,-9.0712,5877,076
-40.1221,-9.0796,5820,076
-38.0721,-9.1046,6012,076
-37.1221,-9.1129,6697,076
-37.1137,-9.1212,6064,076
-36.3304,-9.1296,5069,076
-35.7554,-9.1379,6870,076
-36.0304,-9.1546,8898,076
-36.0221,-9.1546,9273,076
-35.5304,-9.1546,9819,076
-36.6804,-9.1629,5600,076
-36.0387,-9.1629,5130,076
-36.0304,-9.1629,8282,076
-40.9721,-9.1712,6391,076
-36.6804,-9.1712,6080,076
-37.7471,-9.2212,5511,076
-36.0137,-9.2462,6226,076
-35.7221,-9.2796,5763,076
-40.8221,-9.2962,8433,076
-35.9471,-9.3129,6982,076
-35.5637,-9.3212,6930,076
-50.3554,-9.3296,6453,076
-50.3471,-9.3296,7514,076
-50.3471,-9.3379,9611,076
-50.3387,-9.3379,6337,076
-40.4971,-9.3546,6405,076
-62.5804,-9.3629,8373,076
-40.5471,-9.3629,7598,076
-40.5387,-9.3629,9979,076
-37.2471,-9.3629,7607,076
-40.5387,-9.3712,5711,076
-40.5304,-9.3712,9393,076
-40.4887,-9.3712,7512,076
-37.2471,-9.3712,6828,076
-40.5387,-9.3796,9083,076
-40.5304,-9.3796,9616,076
-40.4971,-9.3796,8757,076
-40.4887,-9.3796,7446,076
-38.0054,-9.3796,7401,076
-36.2387,-9.3796,5726,076
-35.8387,-9.3796,6171,076
-40.5554,-9.3879,7391,076
-40.5387,-9.3879,5249,076
-40.5221,-9.3879,6635,076
-40.4971,-9.3879,5087,076
-40.4721,-9.3879,5942,076
-40.4637,-9.3879,6540,076
-37.9971,-9.3879,6785,076
-37.9887,-9.3879,5834,076
-35.8387,-9.3879,9973,076
-40.5054,-9.3962,5860,076
-40.4971,-9.3962,5176,076
-40.4887,-9.3962,6215,076
-36.1554,-9.3962,5033,076
-38.2387,-9.4046,5590,076
-38.2304,-9.4046,5743,076
-38.2137,-9.4046,9289,076
-36.6304,-9.4046,6215,076
-35.5054,-9.4046,5209,076
-40.5137,-9.4129,5870,076
-36.6387,-9.4129,6364,076
-36.6221,-9.4129,5979,076
-40.5137,-9.4212,7340,076
-40.4887,-9.4212,6765,076
-36.6387,-9.4212,8193,076
-40.5221,-9.4296,6392,076
-40.5054,-9.4296,7431,076
-40.5221,-9.4379,6253,076
-40.5137,-9.4379,6320,076
-40.5054,-9.4379,5267,076
-40.4971,-9.4379,5437,076
-40.4887,-9.4379,5601,076
-38.2137,-9.4379,5669,076
-40.4971,-9.4462,5984,076
-40.4887,-9.4462,5170,076
-38.2137,-9.4462,6392,076
-59.2221,-9.4546,5027,076
-40.5137,-9.4546,6308,076
-35.5554,-9.4629,6378,076
-40.7971,-9.4712,6226,076
-40.4971,-9.4712,6421,076
-35.8471,-9.4796,7468,076
-35.8387,-9.4796,7320,076
-35.8554,-9.4879,5579,076
-35.8471,-9.4879,7110,076
-36.0221,-9.5046,8362,076
-36.0054,-9.5129,8516,076
-35.8054,-9.5296,5882,076
-35.7971,-9.5296,6389,076
-35.7887,-9.5379,5868,076
-35.7471,-9.5379,6659,076
-35.7887,-9.5462,9222,076
-35.7721,-9.5462,6489,076
-35.7471,-9.5462,9865,076
-35.7554,-9.5546,5153,076
-35.7471,-9.5546,6529,076
-35.7387,-9.5546,5187,076
-35.7221,-9.5546,9489,076
-35.7137,-9.5546,6118,076
-35.7887,-9.5629,6838,076
-35.7554,-9.5629,8293,076
-35.7471,-9.5629,7735,076
-35.7387,-9.5629,7059,076
-35.7304,-9.5629,7849,076
-35.7221,-9.5629,7458,076
-35.7137,-9.5629,8099,076
-35.7471,-9.5712,6172,076
-35.7221,-9.5712,7024,076
-35.7137,-9.5712,5242,076
-36.3054,-9.5796,5009,076
-35.7721,-9.5796,8665,076
-35.7804,-9.5879,5070,076
-35.7637,-9.5879,8358,076
-35.7554,-9.5879,6305,076
-35.9637,-9.5962,7512,076
-35.9554,-9.5962,6686,076
-35.7721,-9.5962,6992,076
-35.7637,-9.5962,9561,076
-35.7387,-9.6046,7735,076
-35.7304,-9.6046,9586,076
-35.7221,-9.6046,7511,076
-35.7137,-9.6046,6213,076
-35.7304,-9.6129,7554,076
-35.7221,-9.6129,8267,076
-42.0887,-9.6212,6615,076
-42.0804,-9.6212,6501,076
-35.7471,-9.6212,6163,076
-35.7387,-9.6212,5919,076
-35.7304,-9.6212,9587,076
-35.7221,-9.6212,6816,076
-35.7137,-9.6212,6800,076
-35.7387,-9.6296,6393,076
-35.7304,-9.6296,7028,076
-35.7054,-9.6296,5217,076
-35.7471,-9.6379,8471,076
-35.7387,-9.6379,7186,076
-36.2137,-9.6462,8405,076
-36.2054,-9.6462,5194,076
-35.7471,-9.6462,8297,076
-35.7387,-9.6462,8080,076
-35.7137,-9.6462,9630,076
-35.6971,-9.6462,8043,076
-35.7387,-9.6546,9775,076
-37.7887,-9.6629,9361,076
-35.7304,-9.6629,6542,076
-35.7554,-9.6712,7915,076
-35.7137,-9.6712,5570,076
-35.8971,-9.7129,5575,076
-36.6637,-9.7212,5698,076
-35.9054,-9.7212,6614,076
-36.6721,-9.7296,6885,076
-41.8804,-9.7379,5319,076
-36.6637,-9.7379,7200,076
-36.6554,-9.7379,9334,076
-35.8887,-9.7379,5746,076
-41.8804,-9.7462,5739,076
-36.6721,-9.7462,7747,076
-36.6637,-9.7462,6994,076
-36.6471,-9.7462,6725,076
-36.6637,-9.7546,8057,076
-36.6554,-9.7546,8552,076
-36.6554,-9.7629,9901,076
-36.6637,-9.7712,7107,076
-36.3471,-9.7796,6880,076
-36.1054,-9.7796,8369,076
-36.0971,-9.7796,7938,076
-36.3471,-9.7879,6946,076
-36.1054,-9.7879,7599,076
-37.6804,-9.8046,5807,076
-39.9637,-9.8879,5816,076
-63.0387,-9.8962,5320,076
-63.0221,-9.8962,7317,076
-63.0387,-9.9046,5453,076
-63.0221,-9.9046,7582,076
-36.3637,-9.9046,5835,076
-36.3554,-9.9046,8890,076
-36.3637,-9.9129,6004,076
-67.8387,-9.9296,7355,076
-67.8304,-9.9296,8817,076
-63.0304,-9.9296,6030,076
-63.0221,-9.9296,5651,076
-36.5471,-9.9296,5307,076
-67.8221,-9.9379,7993,076
-67.8054,-9.9379,5360,076
-67.8554,-9.9462,6308,076
-67.8304,-9.9462,5355,076
-67.8221,-9.9462,5276,076
-67.8054,-9.9462,7657,076
-67.7971,-9.9462,7550,076
-67.8554,-9.9546,6239,076
-67.8387,-9.9546,8996,076
-67.8387,-9.9629,7438,076
-67.8304,-9.9629,8201,076
-67.8137,-9.9629,5453,076
-67.8054,-9.9629,7180,076
-67.7971,-9.9629,7087,076
-67.7887,-9.9629,5459,076
-67.8387,-9.9712,9186,076
-67.8304,-9.9712,8227,076
-67.8221,-9.9712,6164,076
-67.7971,-9.9712,7936,076
-67.8804,-9.9796,6285,076
-67.8471,-9.9796,5017,076
-67.8387,-9.9796,8604,076
-67.8304,-9.9796,9958,076
-67.8221,-9.9796,6668,076
-67.8137,-9.9796,8855,076
-67.8221,-9.9879,9324,076
-67.8137,-9.9879,5257,076
-67.8304,-9.9962,9610,076
-67.8221,-9.9962,9399,076
-67.8137,-9.9962,6645,076
-67.8304,-10.0046,5551,076
-67.8221,-10.0046,5306,076
-67.7971,-10.0046,7695,076
-67.7887,-10.0046,5051,076
-51.1137,-10.0129,5085,076
-37.5637,-10.0296,5218,076
-38.3471,-10.0796,7751,076
-36.1804,-10.1212,5279,076
-36.1721,-10.1212,7451,076
-36.1721,-10.1296,6019,076
-48.3471,-10.1546,6634,076
-48.3387,-10.1546,6771,076
-48.3221,-10.1546,7181,076
-48.3304,-10.1629,5317,076
-48.8887,-10.1712,5255,076
-48.8971,-10.1796,5560,076
-48.8887,-10.1796,5682,076
-48.3137,-10.1796,6249,076
-48.3137,-10.1879,5389,076
-48.8887,-10.1962,5526,076
-48.3137,-10.1962,6873,076
-63.8304,-10.2046,5197,076
-37.4221,-10.2129,5938,076
-37.4137,-10.2129,6875,076
-48.3221,-10.2212,6170,076
-48.3137,-10.2212,7367,076
-37.4221,-10.2212,5551,076
-48.3221,-10.2296,7168,076
-54.9971,-10.2379,5629,076
-48.3221,-10.2379,6406,076
-48.3221,-10.2462,8812,076
-48.3387,-10.2546,5401,076
-48.3221,-10.2629,5965,076
-36.5637,-10.2796,5574,076
-36.5554,-10.2796,5767,076
-36.5804,-10.2879,5639,076
-48.3137,-10.3046,5436,076
-48.3054,-10.3046,7392,076
-48.3221,-10.3129,5756,076
-48.3137,-10.3129,6335,076
-48.3054,-10.3129,6732,076
-48.3221,-10.3212,5123,076
-48.3137,-10.3212,5009,076
-48.3054,-10.3212,5246,076
-48.2971,-10.3212,6413,076
-48.2971,-10.3296,8781,076
-48.3054,-10.3379,7932,076
-48.2971,-10.3379,6970,076
-48.2971,-10.3462,6131,076
-36.4304,-10.4046,6740,076
-38.3304,-10.4129,5725,076
-40.1971,-10.4546,6816,076
-40.1971,-10.4629,5239,076
-40.1887,-10.4629,7425,076
-40.3221,-10.5046,7916,076
-40.3137,-10.5046,5883,076
-39.0137,-10.5046,5872,076
-37.4387,-10.5379,5780,076
-38.3804,-10.5962,6702,076
-51.5721,-10.6462,5279,076
-36.9887,-10.6462,7795,076
-36.9887,-10.6546,5600,076
-37.4304,-10.6796,9622,076
-37.4221,-10.6796,8879,076
-37.4387,-10.6879,8233,076
-37.4304,-10.6879,9716,076
-37.4221,-10.6879,8631,076
-37.4137,-10.6879,5458,076
-37.4304,-10.6962,7356,076
-38.1804,-10.7129,6111,076
-37.1887,-10.7296,6583,076
-37.0804,-10.7379,6970,076
-37.0554,-10.7879,5423,076
-37.1637,-10.7962,7212,076
-42.7304,-10.8212,6244,076
-42.7304,-10.8296,7823,076
-42.7221,-10.8296,7424,076
-37.0637,-10.8296,8563,076
-38.5387,-10.8379,6262,076
-37.0804,-10.8379,6980,076
-37.0637,-10.8379,7706,076
-37.0554,-10.8379,7382,076
-37.0887,-10.8546,9662,076
-37.0637,-10.8546,6667,076
-37.0971,-10.8629,7478,076
-37.0804,-10.8629,6397,076
-37.0804,-10.8712,5347,076
-37.0554,-10.8712,9145,076
-61.9137,-10.8796,5108,076
-37.0887,-10.8796,6042,076
-37.0804,-10.8796,9643,076
-37.0721,-10.8796,6458,076
-37.1471,-10.8879,9791,076
-37.0887,-10.8879,7741,076
-37.0637,-10.8879,9874,076
-37.0554,-10.8879,5115,076
-37.1471,-10.8962,6974,076
-37.1054,-10.8962,7697,076
-37.0554,-10.9046,9897,076
-37.0387,-10.9046,8262,076
-37.0304,-10.9046,8187,076
-37.6721,-10.9129,7929,076
-37.1387,-10.9129,6157,076
-37.0887,-10.9129,6355,076
-37.0721,-10.9129,9380,076
-37.0637,-10.9129,9012,076
-37.0554,-10.9129,9496,076
-37.0304,-10.9129,8781,076
-37.6721,-10.9212,7319,076
-37.6637,-10.9212,6877,076
-37.1221,-10.9212,5605,076
-37.1137,-10.9212,8314,076
-37.0804,-10.9212,8563,076
-37.0554,-10.9212,6860,076
-37.0471,-10.9212,5059,076
-37.1137,-10.9296,7741,076
-37.0804,-10.9296,8592,076
-37.0471,-10.9296,7278,076
-37.1304,-10.9379,5680,076
-37.1221,-10.9379,7155,076
-37.0887,-10.9379,5102,076
-37.0887,-10.9462,7538,076
-37.0804,-10.9462,5154,076
-37.0721,-10.9462,8770,076
-37.0637,-10.9546,6321,076
-37.0887,-10.9712,8170,076
-37.0804,-10.9712,5037,076
-37.0554,-10.9712,6438,076
-37.0637,-10.9796,8427,076
-37.0471,-10.9796,6190,076
-37.1054,-10.9879,6013,076
-37.0971,-10.9879,9542,076
-37.0554,-10.9879,6593,076
-37.3137,-10.9962,7517,076
-37.1054,-10.9962,9643,076
-37.2137,-11.0046,7714,076
-37.2054,-11.0129,7548,076
-45.1887,-11.0379,6262,076
-43.1387,-11.0879,6644,076
-40.5137,-11.1796,9994,076
-38.0054,-11.1796,8357,076
-37.9971,-11.1796,7248,076
-40.5137,-11.1879,6720,076
-38.0054,-11.1879,6544,076
-37.9971,-11.1879,7826,076
-37.4221,-11.2379,7409,076
-39.3721,-11.2546,5654,076
-37.4387,-11.2629,7732,076
-37.7971,-11.2712,5109,076
-37.4387,-11.2712,8238,076
-37.4304,-11.2712,7154,076
-37.7887,-11.2796,6814,076
-41.8554,-11.3046,8347,076
-38.9637,-11.3379,8393,076
-41.6637,-11.3462,6082,076
-41.8304,-11.3796,5500,076
-40.0137,-11.3796,8167,076
-40.0054,-11.3796,5116,076
-37.6637,-11.3796,5758,076
-37.6554,-11.3796,5204,076
-39.4637,-11.4129,6571,076
-61.4721,-11.4296,5151,076
-37.9304,-11.4879,5203,076
-37.5137,-11.5212,5257,076
-41.1637,-11.5462,5617,076
-39.2887,-11.5629,8625,076
-39.2804,-11.5629,7934,076
-39.0137,-11.6546,5680,076
-39.0054,-11.6546,8529,076
-38.9971,-11.6546,5300,076
-39.0054,-11.6629,6096,076
-41.4721,-11.6962,5512,076
-49.0637,-11.7296,5069,076
-49.0554,-11.7296,7484,076
-40.5554,-11.7296,5253,076
-49.0471,-11.7379,6700,076
-49.0637,-11.7462,5234,076
-38.3554,-11.7962,5273,076
-55.5221,-11.8296,6191,076
-55.5137,-11.8296,6797,076
-55.5054,-11.8296,7060,076
-55.5221,-11.8379,7100,076
-55.5137,-11.8379,7718,076
-55.5054,-11.8379,6594,076
-55.4971,-11.8379,5444,076
-55.5137,-11.8462,6604,076
-40.7971,-11.8462,5614,076
-55.5054,-11.8629,5164,076
-55.5054,-11.8796,5151,076
-55.5137,-11.8879,5729,076
-38.0887,-11.9379,5824,076
-45.8137,-12.0796,9022,076
-45.8054,-12.0796,5395,076
-45.7971,-12.0796,5789,076
-45.7971,-12.1046,6745,076
-38.4137,-12.1212,7933,076
-45.0137,-12.1296,6846,076
-45.0054,-12.1296,7372,076
-44.9721,-12.1296,9486,076
-38.4387,-12.1296,9847,076
-38.4304,-12.1296,5830,076
-38.4221,-12.1296,6846,076
-38.4137,-12.1296,9999,076
-45.0054,-12.1379,7368,076
-44.9804,-12.1379,5812,076
-38.4387,-12.1379,9746,076
-38.4304,-12.1379,6560,076
-38.4221,-12.1379,5189,076
-38.4054,-12.1379,5099,076
-44.9971,-12.1462,6184,076
-44.9887,-12.1462,9580,076
-44.9804,-12.1462,8025,076
-38.4387,-12.1462,5183,076
-38.4304,-12.1462,6441,076
-38.4137,-12.1462,5819,076
-45.0054,-12.1546,5425,076
-44.9971,-12.1546,8686,076
-44.9887,-12.1546,6733,076
-39.7387,-12.1546,9379,076
-44.9971,-12.1629,5293,076
-43.2137,-12.1796,5312,076
-38.9721,-12.2046,5879,076
-38.9804,-12.2129,5106,076
-38.9721,-12.2129,6820,076
-38.9637,-12.2129,5854,076
-38.9554,-12.2129,6160,076
-38.9554,-12.2212,7916,076
-38.9471,-12.2212,7206,076
-38.9804,-12.2296,9316,076
-38.9721,-12.2296,8706,076
-38.9637,-12.2296,7865,076
-38.9554,-12.2296,5866,076
-38.9471,-12.2296,9051,076
-38.9387,-12.2296,5741,076
-38.9721,-12.2379,8673,076
-38.9637,-12.2379,9012,076
-38.9554,-12.2379,9838,076
-38.9471,-12.2379,6623,076
-38.9387,-12.2379,6790,076
-38.9304,-12.2379,6441,076
-38.9637,-12.2462,7484,076
-38.9387,-12.2462,9241,076
-38.9887,-12.2546,9249,076
-38.9554,-12.2546,5429,076
-38.9471,-12.2546,9566,076
-38.9387,-12.2546,7740,076
-38.9804,-12.2629,8145,076
-38.9637,-12.2629,9525,076
-38.9554,-12.2629,8631,076
-38.9471,-12.2629,7435,076
-38.9387,-12.2629,5955,076
-38.9721,-12.2712,8073,076
-38.9804,-12.2796,6569,076
-38.9721,-12.2796,8979,076
-38.9471,-12.2796,5629,076
-40.5054,-12.2879,6655,076
-38.9887,-12.2879,5787,076
-38.9554,-12.2879,7610,076
-38.9471,-12.2879,7782,076
-38.9554,-12.2962,7483,076
-38.9554,-12.3046,6508,076
-38.7721,-12.3296,5405,076
-38.8721,-12.3546,5331,076
-38.3804,-12.3546,6397,076
-38.3887,-12.3712,6148,076
-38.3887,-12.3796,5398,076
-38.7554,-12.3962,5398,076
-38.6221,-12.4046,6033,076
-38.3304,-12.4212,5181,076
-38.3221,-12.4212,6537,076
-38.3304,-12.4296,9707,076
-39.2554,-12.4379,6443,076
-38.4887,-12.5129,5619,076
-40.3137,-12.5212,5436,076
-40.3054,-12.5212,8693,076
-38.4971,-12.5212,5919,076
-38.4887,-12.5212,9575,076
-40.3137,-12.5296,6447,076
-40.3054,-12.5296,7179,076
-38.3054,-12.5296,5683,076
-38.2971,-12.5296,5700,076
-55.7471,-12.5379,9445,076
-55.7387,-12.5379,8101,076
-55.7221,-12.5379,5327,076
-40.3054,-12.5379,5666,076
-38.2971,-12.5379,6787,076
-55.7387,-12.5462,5235,076
-55.7304,-12.5462,6362,076
-55.7221,-12.5462,5045,076
-38.7137,-12.5462,6370,076
-38.7054,-12.5462,8711,076
-55.7304,-12.5546,7145,076
-38.7054,-12.5546,5444,076
-38.6971,-12.5546,5918,076
-55.7137,-12.5629,7085,076
-38.3304,-12.6046,5542,076
-38.3221,-12.6046,6066,076
-38.3137,-12.6046,6637,076
-38.3054,-12.6046,6338,076
-38.2971,-12.6046,5073,076
-38.3137,-12.6129,5798,076
-38.3054,-12.6129,6012,076
-38.2971,-12.6129,7488,076
-38.2887,-12.6129,7169,076
-38.9887,-12.6212,5314,076
-38.6804,-12.6212,6334,076
-38.3054,-12.6212,6849,076
-38.2971,-12.6212,9598,076
-38.2887,-12.6212,5992,076
-38.6804,-12.6296,7654,076
-38.7471,-12.6629,5137,076
-38.5387,-12.6629,6676,076
-38.5304,-12.6629,7424,076
-39.0971,-12.6712,7515,076
-38.5304,-12.6712,6552,076
-39.0971,-12.6796,8453,076
-38.5471,-12.6796,5439,076
-38.5387,-12.6796,7696,076
-38.5304,-12.6796,5150,076
-38.3221,-12.7046,9368,076
-38.3137,-12.7129,6714,076
-60.1471,-12.7212,8472,076
-60.1387,-12.7212,6453,076
-38.5887,-12.7212,5640,076
-38.3387,-12.7212,8094,076
-60.1471,-12.7296,5075,076
-60.1137,-12.7296,6960,076
-56.5137,-12.7296,5321,076
-38.3304,-12.7296,5160,076
-60.1137,-12.7379,5344,076
-38.6221,-12.7462,7708,076
-39.4304,-12.7629,5452,076
-40.2137,-12.7712,5074,076
-38.3971,-12.7712,5162,076
-38.9221,-12.7796,5237,076
-38.3887,-12.7796,6908,076
-38.3721,-12.7796,7674,076
-38.4054,-12.7879,9054,076
-38.3971,-12.7879,7188,076
-38.3887,-12.7879,8259,076
-38.3971,-12.8046,6863,076
-38.4637,-12.8129,5534,076
-38.3971,-12.8129,7149,076
-38.3804,-12.8129,5962,076
-38.4721,-12.8296,9959,076
-38.2554,-12.8296,9765,076
-38.4554,-12.8379,7219,076
-38.4471,-12.8462,8271,076
-38.4637,-12.8629,9542,076
-38.4387,-12.8629,5375,076
-38.4304,-12.8712,5682,076
-38.3054,-12.8712,8723,076
-38.4637,-12.8796,6855,076
-38.4304,-12.8796,8199,076
-38.4221,-12.8796,6441,076
-38.3554,-12.8796,7032,076
-38.3387,-12.8796,6802,076
-38.3221,-12.8796,6527,076
-38.4387,-12.8879,5092,076
-38.4137,-12.8879,9494,076
-38.3054,-12.8879,5481,076
-38.4721,-12.8962,6380,076
-38.4554,-12.8962,7875,076
-38.4221,-12.8962,9420,076
-38.3971,-12.8962,8118,076
-38.3554,-12.8962,8531,076
-38.4887,-12.9046,7882,076
-38.4637,-12.9046,9014,076
-38.3971,-12.9046,9460,076
-38.3721,-12.9046,9124,076
-38.3637,-12.9046,8408,076
-38.3137,-12.9046,7130,076
-38.4887,-12.9129,6163,076
-38.4471,-12.9129,9893,076
-38.4137,-12.9129,5251,076
-38.4054,-12.9129,8372,076
-38.3721,-12.9129,9673,076
-38.4304,-12.9212,7054,076
-38.4221,-12.9212,7553,076
-38.4054,-12.9212,5659,076
-38.3721,-12.9212,9685,076
-38.3637,-12.9212,6936,076
-38.3554,-12.9212,6337,076
